plant_ID,leaves_number,petiole_longest_leaf_cm,length_longest_leaf_cm,width_longest_leaf_cm,stem_cm,Cauline_leaves,flowers,plant_length_cm,Sideshoots,Sidebranch,location,season,year,longitude_GMS,latitude_GMS,temperature_C,petiole_length_ratio,aspect_ratio,leaf_to_stem,leaf_plant_length,stem_plant_length,Sideshoot_to_plant_length,flower_to_plnat_length,plant_length_latitude
D1223,7,0.212,1.178,0.441,0.67,2,6,7.311,0,0,Spiekeroog,Spring,2024,7.89273888888889,53.7923805555556,9.8,0.179966044142615,0.374363327674024,1.75820895522388,0.957461359595131,0.0916427301326768,0,0.820681165367255,0.135911441815618
D1224,11,0.53,1.921,0.637,1,3,7,11.917,0,2,Spiekeroog,Spring,2024,7.71341111111111,53.7770722222222,6.8,0.275897969807392,0.331598125976054,1.921,0.923051103465637,0.0839137366786943,0,0.58739615675086,0.221600014793583
D1225,4,0.4,1.017,0.388,0.47,3,3,5.831,0,0,Spiekeroog,Spring,2024,7.71341111111111,53.7770722222222,10.1,0.393313667649951,0.381514257620452,2.16382978723404,0.68598868118676,0.0806036700394443,0,0.51449151089007,0.108429108522395
D1226,8,0.522,1.422,0.48,0.46,2,2,4.147,0,0,Spiekeroog,Spring,2024,7.71341111111111,53.7770722222222,9.3,0.367088607594937,0.337552742616034,3.09130434782609,1.92910537738124,0.110923559199421,0,0.48227634434531,0.0771146480950732
D1227,11,0.637,1.571,0.44,0.89,4,8,19.492,0,0,Spiekeroog,Spring,2024,7.71329722222222,53.7771722222222,10.9,0.405474220241884,0.280076384468491,1.76516853932584,0.564334085778781,0.0456597578493741,0,0.410424789657295,0.362458626858505
D1228,11,0.506,2.161,0.569,0.91,6,9,20.262,0,0,Spiekeroog,Spring,2024,7.71316944444444,53.7771333333333,14.3,0.234150856085146,0.263304025913929,2.37472527472527,0.542888165038002,0.0449116572895075,0,0.444181225940184,0.376777242371913
D1229,13,0.509,1.569,0.436,0.82,3,9,16.602,0,0,Spiekeroog,Spring,2024,7.71316944444444,53.7771333333333,18,0.324410452517527,0.277884002549395,1.91341463414634,0.7830381881701,0.0493916395614986,0,0.542103361040838,0.308718575553178
D1230,12,0.151,1.046,0.351,0.94,5,9,16.915,0,0,Spiekeroog,Spring,2024,7.71316944444444,53.7771333333333,15,0.144359464627151,0.335564053537285,1.11276595744681,0.709429500443393,0.0555719775347325,0,0.532072125332545,0.314538893234671
D1231,8,0.196,0.756,0.212,0.96,5,8,19.215,0,0,Spiekeroog,Spring,2024,7.71316944444444,53.7771333333333,15.4,0.259259259259259,0.28042328042328,0.7875,0.416341399947957,0.0499609679937549,0,0.416341399947957,0.357308000798357
D1232,7,0.546,1.347,0.423,0.86,3,7,17.778,0,0,Spiekeroog,Spring,2024,7.71316944444444,53.7771333333333,12.6,0.405345211581292,0.314031180400891,1.56627906976744,0.393745078186523,0.0483743953200585,0,0.393745078186523,0.330586606203132
D1233,9,0.412,1.267,0.422,0.94,5,7,17.615,0,0,Spiekeroog,Spring,2024,7.71316944444444,53.7771333333333,18,0.325177584846093,0.333070244672455,1.34787234042553,0.510928186204939,0.0533636105591825,0,0.397388589270508,0.327555578145358
D1234,10,0.316,1.275,0.436,0.74,5,8,13.118,0,0,Spiekeroog,Spring,2024,7.71316944444444,53.7771333333333,18.8,0.247843137254902,0.341960784313726,1.72297297297297,0.762311327946333,0.0564110382680287,0,0.609849062357067,0.243932675226274
D1235,4,0.457,1.9,0.507,1.15,3,8,17.064,0,2,Spiekeroog,Spring,2024,7.71311666666667,53.7771361111111,18.5,0.240526315789474,0.266842105263158,1.65217391304348,0.23441162681669,0.0673933427097984,0,0.46882325363338,0.317309571204078
D1236,15,0.285,2.01,0.462,2.1,8,13,29.484,0,6,Spiekeroog,Spring,2024,7.71311666666667,53.7771361111111,16.2,0.141791044776119,0.229850746268657,0.957142857142857,0.508750508750509,0.0712250712250712,0,0.440917107583774,0.548262740118439
D1237,6,0.361,1.161,0.299,1.29,3,2,16.451,0,3,Spiekeroog,Spring,2024,7.71311666666667,53.7771361111111,16.4,0.310938845822567,0.257536606373816,0.9,0.364719469941037,0.078414686037323,0,0.121573156647012,0.305910674863941
D1238,17,0.326,1.848,0.525,1.57,7,13,27.772,0,2,Spiekeroog,Spring,2024,7.71311666666667,53.7771361111111,16.7,0.176406926406926,0.284090909090909,1.17707006369427,0.612127322483077,0.05653175860579,0,0.468097364251764,0.516427649524124
D1239,9,0.223,1.346,0.257,0.97,4,9,19.007,0,0,Spiekeroog,Spring,2024,7.71311666666667,53.7771361111111,16.5,0.165676077265973,0.190936106983655,1.38762886597938,0.473509759562266,0.0510338296417109,0,0.473509759562266,0.353440167597041
D1240,4,0.593,1.57,0.377,0.88,5,6,14.126,0,0,Spiekeroog,Spring,2024,7.71311666666667,53.7771361111111,18.1,0.377707006369427,0.240127388535032,1.78409090909091,0.283165793572137,0.06229647458587,0,0.424748690358205,0.262676687929489
D1241,8,0.386,1.974,0.534,1.32,7,13,27.367,0,0,Spiekeroog,Spring,2024,7.71311666666667,53.7771361111111,17.2,0.195542046605876,0.270516717325228,1.49545454545455,0.292322870610589,0.0482332736507472,0,0.475024664742208,0.508896567929091
D1242,7,0.258,0.73,0.307,0.06,2,3,5.465,0,0,Spiekeroog,Spring,2024,7.71311666666667,53.7771361111111,20.2,0.353424657534247,0.420547945205479,12.1666666666667,1.28087831655993,0.0109789569990851,0,0.548947849954254,0.101623113374958
D1243,9,0.235,0.807,0.357,0.78,4,5,10.113,0,0,Spiekeroog,Spring,2024,7.71311388888889,53.7771361111111,16.8,0.291201982651797,0.442379182156134,1.03461538461538,0.889943636902996,0.077128448531593,0,0.494413131612776,0.188053896717466
D1244,4,0.16,0.71,0.28,0.71,4,2,14.2,0,0,Spiekeroog,Spring,2024,7.71715555555556,53.7755138888889,15.6,0.225352112676056,0.394366197183099,1,0.28169014084507,0.05,0,0.140845070422535,0.264060702968642
D1245,6,0.25,1.24,0.36,0.95,6,8,15.5,0,0,Spiekeroog,Spring,2024,7.71731111111111,53.7756722222222,15.1,0.201612903225806,0.290322580645161,1.30526315789474,0.387096774193548,0.0612903225806452,0,0.516129032258065,0.28823442570737
D1246,5,0.32,1.31,0.39,0.73,5,9,15.45,0,0,Spiekeroog,Spring,2024,7.71733333333333,53.77565,15.7,0.244274809160305,0.297709923664122,1.79452054794521,0.323624595469256,0.0472491909385113,0,0.58252427184466,0.287304755962968
D1247,3,0.45,1.19,0.74,0.88,2,7,11.9,0,0,Spiekeroog,Spring,2024,7.71741944444444,53.7757416666667,14.5,0.378151260504202,0.621848739495798,1.35227272727273,0.252100840336134,0.0739495798319328,0,0.588235294117647,0.221289370098568
D1249,2,0.32,1.38,0.29,0.72,4,5,13.9,0,0,Spiekeroog,Spring,2024,7.71728333333333,53.7756916666667,16.5,0.231884057971015,0.210144927536232,1.91666666666667,0.143884892086331,0.0517985611510791,0,0.359712230215827,0.258481101203874
D1250,4,0.45,1,0.31,0.44,3,4,12.3,0,0,Spiekeroog,Spring,2024,7.71725277777778,53.7756888888889,17.6,0.45,0.31,2.27272727272727,0.32520325203252,0.0357723577235772,0,0.32520325203252,0.228727892736329
D1251,2,0.5,1.44,0.37,0.83,5,5,15.8,0,0,Spiekeroog,Spring,2024,7.71742222222222,53.7756833333333,15.6,0.347222222222222,0.256944444444444,1.73493975903614,0.126582278481013,0.0525316455696202,0,0.316455696202532,0.293813095819951
D1252,5,0.73,1.93,0.44,0.95,4,8,8.47,0,0,Spiekeroog,Spring,2024,7.72270555555556,53.7737277777778,11.5,0.378238341968912,0.227979274611399,2.03157894736842,0.590318772136954,0.112160566706021,0,0.944510035419126,0.157511862205325
D1253,10,2.3,2.86,0.34,0.48,3,7,8.32,0,0,Spiekeroog,Spring,2024,7.72255555555556,53.7734944444444,11,0.804195804195804,0.118881118881119,5.95833333333333,1.20192307692308,0.0576923076923077,0,0.841346153846154,0.154723067302158
D1254,11,0.63,1.16,0.44,0.65,4,5,8.43,0,0,Spiekeroog,Spring,2024,7.72266666666667,53.7737416666667,11.2,0.543103448275862,0.379310344827586,1.78461538461538,1.30486358244365,0.0771055753262159,0,0.593119810201661,0.156767964041929
D1255,8,1.65,2.72,0.5,0.54,4,5,9.15,0,0,Spiekeroog,Spring,2024,7.72275277777778,53.7736805555556,13.3,0.606617647058823,0.183823529411765,5.03703703703704,0.87431693989071,0.059016393442623,0,0.546448087431694,0.17015759206861
D1256,5,0.38,1.01,0.29,0.52,2,5,8.58,0,0,Spiekeroog,Spring,2024,7.72274722222222,53.7736388888889,11.1,0.376237623762376,0.287128712871287,1.94230769230769,0.582750582750583,0.0606060606060606,0,0.582750582750583,0.15955773455705
D1257,10,1.17,1.91,0.45,0.77,1,8,8.16,0,1,Spiekeroog,Spring,2024,7.72272222222222,53.7737222222222,14.6,0.612565445026178,0.235602094240838,2.48051948051948,1.22549019607843,0.0943627450980392,0,0.980392156862745,0.151746980919016
D1258,4,0.88,1.95,0.46,0.57,4,5,7.58,0,0,Spiekeroog,Spring,2024,7.72262777777778,53.7737388888889,18.2,0.451282051282051,0.235897435897436,3.42105263157895,0.527704485488127,0.075197889182058,0,0.659630606860158,0.140960999860217
D1259,10,1.43,2.15,0.38,0.66,3,4,8.1,0,0,Spiekeroog,Spring,2024,NA,NA,13.5,0.665116279069767,0.176744186046512,3.25757575757576,1.23456790123457,0.0814814814814815,0,0.493827160493827,NA
D1260,7,0.29,1.87,0.5,1.44,2,7,12.4,1,2,Spiekeroog,Spring,2024,7.722725,53.7737416666667,12.3,0.155080213903743,0.267379679144385,1.29861111111111,0.564516129032258,0.116129032258065,0.0806451612903226,0.564516129032258,0.23059581899406
D1261,5,0.36,1.22,0.61,0.99,3,4,8.76,0,3,Spiekeroog,Spring,2024,7.72291111111111,53.7737416666667,12.3,0.295081967213115,0.5,1.23232323232323,0.570776255707763,0.113013698630137,0,0.45662100456621,0.162904788257094
D1262,8,2.9,3.04,0.69,1.32,5,6,17.9,0,0,Spiekeroog,Spring,2024,7.72271388888889,53.7737416666667,13.7,0.953947368421053,0.226973684210526,2.3030303030303,0.446927374301676,0.0737430167597766,0,0.335195530726257,0.332876222580134
D1263,9,1.1,2.12,0.44,0.48,6,3,6.1,0,0,Spiekeroog,Spring,2024,NA,NA,10.4,0.518867924528302,0.207547169811321,4.41666666666667,1.47540983606557,0.0786885245901639,0,0.491803278688525,NA
D1264,13,0.65,2.89,0.89,1.38,4,9,15.9,0,4,Spiekeroog,Spring,2024,7.72271111111111,53.77375,18.3,0.224913494809689,0.30795847750865,2.09420289855073,0.817610062893082,0.0867924528301887,0,0.566037735849057,0.295683302726702
D1265,6,0.69,1.7,0.58,0.46,3,4,9.13,0,1,Spiekeroog,Spring,2024,7.72265,53.7737527777778,17.1,0.405882352941176,0.341176470588235,3.69565217391304,0.657174151150055,0.0503833515881709,0,0.438116100766703,0.169785434870616
D1266,7,0.16,0.48,0.19,0.66,2,4,5.6,0,0,Spiekeroog,Spring,2024,7.722725,53.7737277777778,17,0.333333333333333,0.395833333333333,0.727272727272727,1.25,0.117857142857143,0,0.714285714285714,0.104140074185339
D1267,8,0.25,0.89,0.33,0.5,4,3,9.8,0,0,Spiekeroog,Spring,2024,7.71736388888889,53.7756416666667,17.1,0.280898876404494,0.370786516853933,1.78,0.816326530612245,0.0510204081632653,0,0.306122448979592,0.182238643673398
D1268,8,0.35,1.1,0.17,0.51,4,4,13.6,2,0,Spiekeroog,Spring,2024,7.71726666666667,53.7756083333333,13.9,0.318181818181818,0.154545454545455,2.15686274509804,0.588235294117647,0.0375,0.147058823529412,0.294117647058824,0.252902764310895
D1269,9,0.2,0.83,0.37,0.53,3,2,6.44,0,0,Spiekeroog,Spring,2024,7.71729444444444,53.7756611111111,13.9,0.240963855421687,0.44578313253012,1.56603773584906,1.39751552795031,0.0822981366459627,0,0.31055900621118,0.119756779683167
D1270,8,0.35,1.45,0.34,0.57,5,6,14.86,2,0,Spiekeroog,Spring,2024,7.71733611111111,53.7758111111111,15.13,0.241379310344828,0.23448275862069,2.54385964912281,0.53835800807537,0.0383580080753701,0.134589502018843,0.403768506056528,0.276332419594684
D1271,2,0.23,0.69,0.36,0.77,3,4,15.14,0,0,Spiekeroog,Spring,2024,7.71728611111111,53.7756666666667,14.7,0.333333333333333,0.521739130434783,0.896103896103896,0.132100396301189,0.0508586525759577,0,0.264200792602378,0.281539977809046
D1272,6,0.49,0.61,0.6,0.74,3,4,14.6,1,1,Spiekeroog,Spring,2024,7.71735555555556,53.7756944444444,14.7,0.80327868852459,0.983606557377049,0.824324324324324,0.410958904109589,0.0506849315068493,0.0684931506849315,0.273972602739726,0.271498121053244
D1273,6,0.56,1.68,0.61,0.64,3,9,13.8,0,3,Spiekeroog,Spring,2024,7.71725833333333,53.7756722222222,18.6,0.333333333333333,0.363095238095238,2.625,0.434782608695652,0.0463768115942029,0,0.652173913043478,0.256621617726562
D1274,12,0.62,1.58,0.48,0.77,5,9,15.45,2,0,Spiekeroog,Spring,2024,7.71734166666667,53.7756055555556,17,0.392405063291139,0.30379746835443,2.05194805194805,0.776699029126214,0.0498381877022654,0.129449838187702,0.58252427184466,0.287304993414506
D1275,8,0.52,1.39,0.65,0.59,3,8,12.98,2,0,Spiekeroog,Spring,2024,7.71731944444444,53.7756888888889,18.2,0.37410071942446,0.467625899280576,2.35593220338983,0.61633281972265,0.0454545454545454,0.154083204930663,0.61633281972265,0.241373012009557
D1276,12,0.5,1.91,0.41,0.72,6,4,10.15,1,0,Spiekeroog,Spring,2024,7.71738611111111,53.7755694444444,15.7,0.261780104712042,0.214659685863874,2.65277777777778,1.18226600985222,0.070935960591133,0.0985221674876847,0.394088669950739,0.188747420154908
D1277,7,0.28,1.12,0.51,0.79,3,7,15.07,0,0,Spiekeroog,Spring,2024,7.71729444444444,53.7756916666667,15.5,0.25,0.455357142857143,1.41772151898734,0.46449900464499,0.0524220305242203,0,0.46449900464499,0.280238143535423
D1278,2,0.5,1.98,0.47,0.71,5,9,13.9,2,1,Spiekeroog,Spring,2024,7.71729722222222,53.7756694444444,13.8,0.252525252525253,0.237373737373737,2.7887323943662,0.143884892086331,0.0510791366906475,0.143884892086331,0.647482014388489,0.258481208018434
D1279,8,0.54,1.39,0.37,0.47,3,5,18.9,0,0,Spiekeroog,Spring,2024,7.71729722222222,53.7756833333333,14.3,0.388489208633094,0.266187050359712,2.95744680851064,0.423280423280423,0.0248677248677249,0,0.264550264550265,0.351459969050448
D1280,6,0.44,1.04,0.29,0.89,3,4,8.25,0,0,Spiekeroog,Spring,2024,7.71723611111111,53.7755472222222,12.9,0.423076923076923,0.278846153846154,1.1685393258427,0.727272727272727,0.107878787878788,0,0.484848484848485,0.153415454163724
D1281,5,0.36,0.96,0.53,0.65,4,1,9.05,0,4,Spiekeroog,Spring,2024,NA,NA,10.8,0.375,0.552083333333333,1.47692307692308,0.552486187845304,0.0718232044198895,0,0.110497237569061,NA
D1282,10,1.2,2.11,0.31,0.69,5,7,11.88,0,0,Spiekeroog,Spring,2024,7.71730277777778,53.7755138888889,17.2,0.568720379146919,0.146919431279621,3.05797101449275,0.841750841750842,0.0580808080808081,0,0.589225589225589,0.220918390934329
D1283,5,0.32,0.75,0.35,0.47,4,3,9.11,0,0,Spiekeroog,Spring,2024,7.7172,53.7755055555556,17.1,0.426666666666667,0.466666666666667,1.59574468085106,0.548847420417124,0.0515916575192097,0,0.329308452250274,0.169407984283633
D1284,3,0.57,1.34,0.43,0.81,3,3,9.75,0,0,Spiekeroog,Spring,2024,7.71724444444444,53.775525,14.3,0.425373134328358,0.32089552238806,1.65432098765432,0.307692307692308,0.0830769230769231,0,0.307692307692308,0.181309248026867
D1285,11,0.36,0.98,0.37,0.48,3,5,10.18,0,0,Spiekeroog,Spring,2024,7.71731666666667,53.7755611111111,10,0.36734693877551,0.377551020408163,2.04166666666667,1.08055009823183,0.0471512770137525,0,0.491159135559921,0.189305323638857
D1286,10,0.46,1,0.48,0.19,5,4,7.99,0,0,Spiekeroog,Spring,2024,7.71722777777778,53.775475,8.8,0.46,0.48,5.26315789473684,1.25156445556946,0.0237797246558198,0,0.500625782227785,0.148580742429518
D1287,6,0.33,1.16,0.27,0.81,3,5,10,0,0,Spiekeroog,Spring,2024,7.71743333333333,53.7756222222222,12.8,0.28448275862069,0.232758620689655,1.4320987654321,0.6,0.081,0,0.5,0.185957866906236
D1288,6,0.17,0.85,0.18,0.39,2,5,9.6,0,0,Spiekeroog,Spring,2024,7.71821666666667,53.7763361111111,10.9,0.2,0.211764705882353,2.17948717948718,0.625,0.040625,0,0.520833333333333,0.178517182356283
D1289,7,0.25,0.78,0.42,0.39,3,3,11.18,0,0,Spiekeroog,Spring,2024,7.71716111111111,53.7755194444444,11.3,0.32051282051282,0.538461538461538,2,0.626118067978533,0.0348837209302326,0,0.268336314847943,0.207901292549114
D1290,2,0.42,1.6,0.41,0.59,3,6,15.05,0,0,Spiekeroog,Spring,2024,7.83463333333333,53.7798888888889,11.7,0.2625,0.25625,2.71186440677966,0.132890365448505,0.039202657807309,0,0.398671096345515,0.279844386274093
D1291,4,0.34,0.56,0.58,0.7,4,5,12.58,0,0,Spiekeroog,Spring,2024,7.71720277777778,53.7754833333333,12.3,0.607142857142857,1.03571428571429,0.8,0.317965023847377,0.0556438791732909,0,0.397456279809221,0.233935600764785
D1292,5,0.81,2.67,0.32,0.67,4,4,12.23,0,0,Spiekeroog,Spring,2024,7.71721944444444,53.7756111111111,13.5,0.303370786516854,0.119850187265918,3.98507462686567,0.408830744071954,0.0547833197056419,0,0.327064595257563,0.22742651821716
D1293,5,0.31,1.18,0.43,0.56,4,5,13.06,0,0,Spiekeroog,Spring,2024,7.71721666666667,53.7755194444444,11.7,0.26271186440678,0.364406779661017,2.10714285714286,0.382848392036753,0.0428790199081164,0,0.382848392036753,0.242861438344493
D1294,5,0.36,1.26,0.29,0.57,5,4,8.1,0,2,Spiekeroog,Spring,2024,7.717225,53.7755194444444,13.6,0.285714285714286,0.23015873015873,2.21052631578947,0.617283950617284,0.0703703703703704,0,0.493827160493827,0.150626160075834
D1295,7,0.22,0.9,0.19,0.55,3,8,3.5,1,3,Spiekeroog,Spring,2024,7.71815277777778,53.7747083333333,14.2,0.244444444444444,0.211111111111111,1.63636363636364,2,0.157142857142857,0.285714285714286,2.28571428571429,0.0650863595262024
D1296,6,0.36,0.84,0.39,0.39,4,5,12.93,0,0,Spiekeroog,Spring,2024,7.71725277777778,53.7754888888889,14.3,0.428571428571429,0.464285714285714,2.15384615384615,0.464037122969838,0.0301624129930394,0,0.386697602474865,0.2404441180761
D1297,5,0.47,1.13,0.27,0.55,5,5,12.37,0,0,Spiekeroog,Spring,2024,7.71725277777778,53.7754361111111,13.2,0.415929203539823,0.238938053097345,2.05454545454545,0.404203718674212,0.0444624090541633,0,0.404203718674212,0.230030677472165
D1298,6,0.13,1.07,0.24,0.66,4,8,15.8,0,0,Spiekeroog,Spring,2024,7.71743611111111,53.7754861111111,14.6,0.121495327102804,0.224299065420561,1.62121212121212,0.379746835443038,0.0417721518987342,0,0.506329113924051,0.293814173382905
D1299,2,0.27,1,0.43,0.61,2,6,15.4,0,0,Spiekeroog,Spring,2024,7.71720277777778,53.7754333333333,14.5,0.27,0.43,1.63934426229508,0.12987012987013,0.0396103896103896,0,0.38961038961039,0.286376120942463
D1300,4,0.48,1.56,0.38,0.69,5,6,14.66,0,0,Spiekeroog,Spring,2024,7.71721111111111,53.7755444444444,13.8,0.307692307692308,0.243589743589744,2.26086956521739,0.272851296043656,0.0470668485675307,0,0.409276944065484,0.272614627177699
D1301,4,0.42,1.29,0.56,0.61,4,26,10.99,0,0,Spiekeroog,Spring,2024,7.71726666666667,53.7754972222222,13.5,0.325581395348837,0.434108527131783,2.11475409836066,0.363967242948135,0.0555050045495905,0,2.36578707916288,0.204368170778317
D1302,8,0.28,1.71,0.7,0.58,4,4,3.1,3,0,Spiekeroog,Spring,2024,NA,NA,13.4,0.16374269005848,0.409356725146199,2.94827586206897,2.58064516129032,0.187096774193548,0.967741935483871,1.29032258064516,NA
D1303,16,0.59,2.54,0.63,1.64,5,34,29.1,3,5,Spiekeroog,Spring,2024,7.717125,53.7750472222222,18.4,0.232283464566929,0.248031496062992,1.54878048780488,0.549828178694158,0.0563573883161512,0.103092783505155,1.16838487972509,0.541143178912442
D1304,5,0.53,2.67,0.38,0.95,3,10,20.2,0,2,Spiekeroog,Spring,2024,7.71721666666667,53.7750333333333,14.5,0.198501872659176,0.142322097378277,2.81052631578947,0.247524752475248,0.047029702970297,0,0.495049504950495,0.375639004717803
D1305,22,0.52,2.34,0.63,0.72,5,3,11.5,4,0,Spiekeroog,Spring,2024,7.71731944444444,53.77505,13.8,0.222222222222222,0.269230769230769,3.25,1.91304347826087,0.0626086956521739,0.347826086956522,0.260869565217391,0.213853822544098
D1306,4,0.43,1.12,0.38,0.32,3,3,10.1,0,0,Spiekeroog,Spring,2024,7.71720277777778,53.7751361111111,13.4,0.383928571428571,0.339285714285714,3.5,0.396039603960396,0.0316831683168317,0,0.297029702970297,0.187819143388707
D1307,6,0.39,1.42,0.36,0.65,4,0,11.8,0,0,Spiekeroog,Spring,2024,7.71793055555556,53.7751055555556,13.5,0.274647887323944,0.253521126760563,2.18461538461538,0.508474576271186,0.0550847457627119,0,0,0.21943239121696
D1308,13,0.4,1.19,0.44,0.57,1,0,6.3,1,0,Spiekeroog,Spring,2024,7.71715277777778,53.7752944444444,14.3,0.336134453781513,0.369747899159664,2.08771929824561,2.06349206349206,0.0904761904761905,0.158730158730159,0,0.11715417023906
D1309,6,0.46,1.45,0.32,0.8,5,4,23.3,0,0,Spiekeroog,Spring,2024,7.71716944444444,53.7750583333333,13.5,0.317241379310345,0.220689655172414,1.8125,0.257510729613734,0.0343347639484979,0,0.171673819742489,0.433286373314023
D1310,9,0.54,2,0.64,0.73,5,3,11.7,1,1,Spiekeroog,Spring,2024,NA,NA,14.2,0.27,0.32,2.73972602739726,0.769230769230769,0.0623931623931624,0.0854700854700855,0.256410256410256,NA
D1311,5,0.48,1.49,0.47,0.59,3,6,13.6,0,2,Spiekeroog,Spring,2024,7.71722222222222,53.7750694444444,12.9,0.322147651006711,0.315436241610738,2.52542372881356,0.367647058823529,0.0433823529411765,0,0.441176470588235,0.252905298691437
D1312,10,1.3,3.69,0.69,0.94,5,10,17.9,0,5,Spiekeroog,Spring,2024,7.71713055555556,53.7749722222222,12.4,0.35230352303523,0.186991869918699,3.92553191489362,0.558659217877095,0.0525139664804469,0,0.558659217877095,0.332868605231988
D1313,5,0.42,1.49,0.41,0.84,4,11,12.97,0,4,Spiekeroog,Spring,2024,7.71714444444444,53.7749861111111,10.9,0.281879194630872,0.275167785234899,1.77380952380952,0.38550501156515,0.0647648419429453,0,0.848111025443331,0.241190206413091
D1314,6,0.32,1.95,0.68,0.83,2,9,18.3,0,2,Spiekeroog,Spring,2024,7.71725277777778,53.7750472222222,10.7,0.164102564102564,0.348717948717949,2.34939759036145,0.327868852459016,0.0453551912568306,0,0.491803278688525,0.34030653519236
