plant_ID,length_longest_leaf_cm,petiole_longest_leaf_cm,width_longest_leaf_cm,leaves_number,temperature_C,longitude_GMS,latitude_GMS,season,year,location,petiole_length_ratio,aspect_ratio
E642,0.802,0.496,0.226,10,18.4,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.618453865336658,0.281795511221945
E643,0.526,0.229,0.252,9,19.2,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.435361216730038,0.479087452471483
E644,0.544,0.347,0.235,6,17.6,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.637867647058823,0.431985294117647
E645,1.19,0.52,0.624,10,15,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.436974789915966,0.52436974789916
E646,0.831,0.281,0.37,8,18,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.338146811070999,0.445246690734055
E647,1.127,0.468,0.401,15,18.6,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.415261756876664,0.355811889973381
E648,0.598,0.308,0.283,9,20.2,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.51505016722408,0.473244147157191
E649,0.64,0.285,0.153,10,17.8,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.4453125,0.2390625
E650,0.585,0.219,0.169,8,17.8,7.67002129245717,53.7645937204147,Spring,2025,Spiekeroog,0.374358974358974,0.288888888888889
E651,1.536,0.264,0.631,20,21.5,7.723,53.774,Spring,2025,Spiekeroog,0.171875,0.410807291666667
E652,0.928,0.196,0.24,11,19.4,7.723,53.774,Spring,2025,Spiekeroog,0.211206896551724,0.258620689655172
E653,0.668,0.351,0.387,17,19.8,7.723,53.774,Spring,2025,Spiekeroog,0.525449101796407,0.579341317365269
E654,1.35,0.407,0.38,15,18.8,7.723,53.774,Spring,2025,Spiekeroog,0.301481481481481,0.281481481481481
E655,0.881,0.468,0.312,12,20.1,7.723,53.774,Spring,2025,Spiekeroog,0.531214528944381,0.354143019296254
E656,1.429,0.352,0.466,14,21.6,7.723,53.774,Spring,2025,Spiekeroog,0.246326102169349,0.326102169349195
E657,1.036,0.209,0.408,14,23.1,7.723,53.774,Spring,2025,Spiekeroog,0.201737451737452,0.393822393822394
E658,0.547,0.228,0.24,16,20.2,7.723,53.774,Spring,2025,Spiekeroog,0.416819012797075,0.438756855575868
E659,0.691,0.192,0.308,8,26.2,7.723,53.774,Spring,2025,Spiekeroog,0.277858176555716,0.445730824891462
E660,0.941,0.283,0.182,15,21.8,7.723,53.774,Spring,2025,Spiekeroog,0.300743889479277,0.193411264612115
E661,0.58,0.111,0.298,16,28.5,7.723,53.774,Spring,2025,Spiekeroog,0.191379310344828,0.513793103448276
E662,1.452,0.433,0.476,16,21.7,7.723,53.774,Spring,2025,Spiekeroog,0.298209366391185,0.327823691460055
E663,0.742,0.129,0.242,12,26.3,7.723,53.774,Spring,2025,Spiekeroog,0.173854447439353,0.326145552560647
E664,0.569,0.088,0.183,7,23.7,7.723,53.774,Spring,2025,Spiekeroog,0.154657293497364,0.321616871704745
E665,0.78,0.092,0.235,14,23.3,7.723,53.774,Spring,2025,Spiekeroog,0.117948717948718,0.301282051282051
E666,0.765,0.184,0.159,15,20,7.723,53.774,Spring,2025,Spiekeroog,0.240522875816993,0.207843137254902
E667,1.004,0.086,0.336,13,18.2,7.723,53.774,Spring,2025,Spiekeroog,0.0856573705179283,0.334661354581673
E668,0.723,0.067,0.236,14,18.6,7.723,53.774,Spring,2025,Spiekeroog,0.0926694329183956,0.326417704011065
E669,0.801,0.312,0.158,8,23.5,7.723,53.774,Spring,2025,Spiekeroog,0.389513108614232,0.197253433208489
E670,1.969,0.473,0.544,25,17.9,7.722,53.774,Spring,2025,Spiekeroog,0.240223463687151,0.276282376841036
E671,0.566,0.095,0.223,11,31.4,7.722,53.774,Spring,2025,Spiekeroog,0.167844522968198,0.393992932862191
E672,1.232,0.152,0.378,14,23.7,7.722,53.774,Spring,2025,Spiekeroog,0.123376623376623,0.306818181818182
E673,0.883,0.312,0.212,9,24,7.722,53.774,Spring,2025,Spiekeroog,0.353340883352208,0.240090600226501
E674,1.061,0.371,0.448,24,25.5,7.722,53.774,Spring,2025,Spiekeroog,0.349670122525919,0.422243166823751
E675,1.188,0.469,0.242,10,24.8,7.722,53.774,Spring,2025,Spiekeroog,0.394781144781145,0.203703703703704
E676,1.12,0.465,0.401,19,24,7.722,53.774,Spring,2025,Spiekeroog,0.415178571428571,0.358035714285714
E677,0.966,0.174,0.296,12,29.5,7.722,53.774,Spring,2025,Spiekeroog,0.180124223602484,0.306418219461698
E678,1.152,0.179,0.292,11,29.2,7.722,53.774,Spring,2025,Spiekeroog,0.155381944444444,0.253472222222222
E679,1.225,0.243,0.343,14,28.8,7.722,53.774,Spring,2025,Spiekeroog,0.198367346938776,0.28
E680,0.757,0.108,0.227,14,28,7.722,53.774,Spring,2025,Spiekeroog,0.142668428005284,0.299867899603699
E681,0.747,0.121,0.219,14,24.8,7.722,53.774,Spring,2025,Spiekeroog,0.161981258366801,0.293172690763052
E682,1.278,0.302,0.445,12,20.06,7.722,53.774,Spring,2025,Spiekeroog,0.236306729264476,0.348200312989045
E683,0.489,0.115,0.217,16,27.9,7.722,53.774,Spring,2025,Spiekeroog,0.235173824130879,0.443762781186094
E684,0.305,0.065,0.183,11,25.5,7.722,53.774,Spring,2025,Spiekeroog,0.213114754098361,0.6
E685,0.33,0.142,0.214,13,30.2,7.722,53.774,Spring,2025,Spiekeroog,0.43030303030303,0.648484848484848
E686,1.497,0.277,0.309,26,30.9,7.723,53.774,Spring,2025,Spiekeroog,0.185036740146961,0.206412825651303
E687,0.883,0.151,0.233,15,30.2,7.723,53.774,Spring,2025,Spiekeroog,0.171007927519819,0.263873159682899
E688,0.549,0.054,0.112,13,29.8,7.723,53.774,Spring,2025,Spiekeroog,0.0983606557377049,0.204007285974499
E689,0.521,0.085,0.199,22,21.1,7.723,53.774,Spring,2025,Spiekeroog,0.163147792706334,0.381957773512476
E690,0.488,0.249,0.241,11,20.9,7.713,53.771,Spring,2025,Spiekeroog,0.510245901639344,0.493852459016393
E691,1.35,0.158,0.221,14,16.6,7.722,53.774,Spring,2025,Spiekeroog,0.117037037037037,0.163703703703704
E692,1.008,0.171,0.535,16,17.8,7.722,53.774,Spring,2025,Spiekeroog,0.169642857142857,0.530753968253968
E693,1.332,0.217,0.324,11,17.9,7.722,53.774,Spring,2025,Spiekeroog,0.162912912912913,0.243243243243243
E694,0.836,0.185,0.297,14,17.1,7.722,53.774,Spring,2025,Spiekeroog,0.221291866028708,0.355263157894737
E695,1.949,0.417,0.559,14,17,7.722,53.774,Spring,2025,Spiekeroog,0.213955874807594,0.286813750641355
E696,1.059,0.276,0.369,21,20.2,7.722,53.774,Spring,2025,Spiekeroog,0.260623229461756,0.348441926345609
E697,0.694,0.238,0.31,15,17.2,7.722,53.774,Spring,2025,Spiekeroog,0.342939481268012,0.446685878962536
E698,1.197,0.207,0.461,13,18.6,7.722,53.774,Spring,2025,Spiekeroog,0.172932330827068,0.385129490392648
E699,0.841,0.173,0.295,23,20.4,7.722,53.774,Spring,2025,Spiekeroog,0.205707491082045,0.35077288941736
E700,0.899,0.101,0.367,14,27,7.722,53.774,Spring,2025,Spiekeroog,0.112347052280311,0.408231368186874
E701,0.833,0.102,0.354,21,21.5,7.722,53.774,Spring,2025,Spiekeroog,0.122448979591837,0.424969987995198
E702,0.85,0.143,0.329,16,21,7.722,53.774,Spring,2025,Spiekeroog,0.168235294117647,0.387058823529412
E703,1.797,0.596,0.543,26,17.3,7.722,53.774,Spring,2025,Spiekeroog,0.33166388425153,0.302170283806344
E704,0.83,0.148,0.431,15,25.3,7.722,53.774,Spring,2025,Spiekeroog,0.178313253012048,0.519277108433735
E705,0.86,0.451,0.314,15,22,7.722,53.774,Spring,2025,Spiekeroog,0.524418604651163,0.365116279069767
E706,0.725,0.104,0.337,15,20.9,7.722,53.774,Spring,2025,Spiekeroog,0.143448275862069,0.464827586206897
E707,0.9,0.21,0.256,13,20.2,7.722,53.774,Spring,2025,Spiekeroog,0.233333333333333,0.284444444444444
E708,1.192,0.131,0.381,9,20.9,7.722,53.774,Spring,2025,Spiekeroog,0.10989932885906,0.319630872483221
E709,0.647,0.081,0.244,17,20.1,7.722,53.774,Spring,2025,Spiekeroog,0.125193199381762,0.377125193199382
E710,1.702,0.283,0.451,9,24.9,7.722,53.774,Spring,2025,Spiekeroog,0.166274970622797,0.264982373678026
E711,0.702,0.066,0.287,14,21,7.722,53.774,Spring,2025,Spiekeroog,0.094017094017094,0.408831908831909
E712,0.528,0.117,0.173,13,23.1,7.722,53.774,Spring,2025,Spiekeroog,0.221590909090909,0.327651515151515
E713,2.752,0.518,0.716,17,19.3,7.723,53.773,Spring,2025,Spiekeroog,0.188226744186047,0.260174418604651
E714,2.216,0.234,0.745,9,17.8,7.723,53.773,Spring,2025,Spiekeroog,0.105595667870036,0.336191335740072
E715,1.709,0.308,0.883,14,17.1,7.723,53.773,Spring,2025,Spiekeroog,0.180222352252779,0.516676418958455
E716,1.303,0.323,0.461,16,17.6,7.723,53.773,Spring,2025,Spiekeroog,0.247889485801995,0.353798925556408
E717,1.075,0.238,0.388,14,23.7,7.723,53.773,Spring,2025,Spiekeroog,0.221395348837209,0.36093023255814
E718,0.665,0.279,0.187,8,24.9,7.723,53.773,Spring,2025,Spiekeroog,0.419548872180451,0.281203007518797
E719,0.888,0.157,0.277,20,21.7,7.723,53.774,Spring,2025,Spiekeroog,0.176801801801802,0.311936936936937
E720,1.059,0.195,0.301,7,26.2,7.723,53.774,Spring,2025,Spiekeroog,0.18413597733711,0.284230406043437
E721,0.899,0.208,0.343,10,30.9,7.723,53.774,Spring,2025,Spiekeroog,0.231368186874305,0.381535038932147
E722,1.674,0.429,0.698,15,23.6,7.723,53.774,Spring,2025,Spiekeroog,0.256272401433692,0.416965352449223
E723,2.97,1.22,NA,16,14.6,11.874,51.543,Spring,2025,Brachwitz,0.410774410774411,NA
E724,5.76,2.05,NA,11,16.2,11.874,51.543,Spring,2025,Brachwitz,0.355902777777778,NA
E725,2.93,1.8,NA,14,17.2,11.874,51.543,Spring,2025,Brachwitz,0.614334470989761,NA
E726,3.37,1.4,NA,13,20.6,11.874,51.543,Spring,2025,Brachwitz,0.415430267062315,NA
E727,5.6,3.13,NA,12,24.4,11.874,51.543,Spring,2025,Brachwitz,0.558928571428571,NA
E728,4.93,1.06,NA,20,27,11.874,51.543,Spring,2025,Brachwitz,0.21501014198783,NA
E729,5.88,2.77,NA,9,29.6,11.874,51.543,Spring,2025,Brachwitz,0.47108843537415,NA
E730,5.97,1.66,NA,8,27,11.874,51.543,Spring,2025,Brachwitz,0.278056951423786,NA
E731,5.03,2.72,NA,11,28.4,11.874,51.543,Spring,2025,Brachwitz,0.540755467196819,NA
E732,4.66,1.7,NA,15,25,11.874,51.543,Spring,2025,Brachwitz,0.36480686695279,NA
E733,4.12,1.49,NA,14,22.8,11.874,51.543,Spring,2025,Brachwitz,0.361650485436893,NA
E734,3.27,2.01,NA,12,24.2,11.874,51.543,Spring,2025,Brachwitz,0.614678899082569,NA
E735,6.61,1.81,NA,20,27.2,11.874,51.543,Spring,2025,Brachwitz,0.273827534039334,NA
E736,3.86,1.4,NA,10,31.2,11.874,51.543,Spring,2025,Brachwitz,0.362694300518135,NA
E737,6.84,2.37,NA,16,28.6,11.874,51.543,Spring,2025,Brachwitz,0.346491228070175,NA
E738,5.12,2.64,NA,30,27.6,11.926,51.501,Spring,2025,Brachwitz,0.515625,NA
E739,6.78,1.66,NA,17,28,11.874,51.543,Spring,2025,Brachwitz,0.244837758112094,NA
E740,5.09,1.66,NA,12,29,11.874,51.543,Spring,2025,Brachwitz,0.326129666011788,NA
E741,5.75,1.39,NA,16,29.4,11.874,51.543,Spring,2025,Brachwitz,0.241739130434783,NA
E742,4.67,3.5,NA,12,29.2,11.874,51.543,Spring,2025,Brachwitz,0.749464668094218,NA
E743,3.45,3.41,NA,13,28.2,11.874,51.543,Spring,2025,Brachwitz,0.988405797101449,NA
E744,5.82,2.33,NA,15,28.4,11.874,51.543,Spring,2025,Brachwitz,0.400343642611684,NA
E745,5.36,1.82,NA,16,29.6,11.874,51.543,Spring,2025,Brachwitz,0.33955223880597,NA
E746,6.32,2.17,NA,18,30.6,11.874,51.543,Spring,2025,Brachwitz,0.343354430379747,NA
E747,7.26,1.5,NA,24,15.8,11.871,51.545,Spring,2025,Brachwitz,0.206611570247934,NA
E748,5.11,2.97,NA,13,13.8,11.871,51.545,Spring,2025,Brachwitz,0.581213307240705,NA
E749,9.82,1.93,NA,18,14,11.871,51.545,Spring,2025,Brachwitz,0.196537678207739,NA
E750,7.02,3.84,NA,10,15.8,11.871,51.545,Spring,2025,Brachwitz,0.547008547008547,NA
E751,24.95,0.29,NA,8,14.2,11.871,51.545,Spring,2025,Brachwitz,0.011623246492986,NA
E752,3.24,0.52,NA,8,15,11.871,51.545,Spring,2025,Brachwitz,0.160493827160494,NA
E753,2.51,0.81,NA,12,16.8,11.871,51.545,Spring,2025,Brachwitz,0.322709163346614,NA
E754,3.98,4.49,NA,9,18.2,11.871,51.545,Spring,2025,Brachwitz,1.12814070351759,NA
E755,2.06,0.72,NA,11,20.6,11.871,51.545,Spring,2025,Brachwitz,0.349514563106796,NA
E756,3.91,1.82,NA,9,17.4,11.871,51.545,Spring,2025,Brachwitz,0.465473145780051,NA
E757,4.92,2.34,NA,12,17.8,11.871,51.545,Spring,2025,Brachwitz,0.475609756097561,NA
E758,3.54,2.63,NA,9,18.4,11.871,51.545,Spring,2025,Brachwitz,0.742937853107345,NA
E759,3.72,1.75,NA,10,16.4,11.871,51.545,Spring,2025,Brachwitz,0.470430107526882,NA
E760,4.35,1.8,NA,10,18.2,11.871,51.545,Spring,2025,Brachwitz,0.413793103448276,NA
E761,3.62,2.76,NA,7,17.8,11.871,51.545,Spring,2025,Brachwitz,0.762430939226519,NA
E762,4.71,1.9,NA,13,20,11.871,51.545,Spring,2025,Brachwitz,0.403397027600849,NA
E763,2.56,0.81,NA,7,18,11.871,51.545,Spring,2025,Brachwitz,0.31640625,NA
E764,2.88,1.34,NA,6,21.6,11.871,51.545,Spring,2025,Brachwitz,0.465277777777778,NA
E765,2.98,1.41,NA,15,20,11.871,51.545,Spring,2025,Brachwitz,0.473154362416107,NA
E766,3.07,1.52,NA,11,23,11.871,51.545,Spring,2025,Brachwitz,0.495114006514658,NA
E767,5.23,3.46,NA,13,22.6,11.871,51.545,Spring,2025,Brachwitz,0.661567877629063,NA
E768,5.96,1.24,NA,8,19,11.871,51.545,Spring,2025,Brachwitz,0.208053691275168,NA
E769,4.84,1.36,NA,7,20.8,11.871,51.545,Spring,2025,Brachwitz,0.28099173553719,NA
E770,5.16,1.77,NA,5,21.8,11.871,51.545,Spring,2025,Brachwitz,0.343023255813953,NA
E771,3.35,1.11,NA,8,36,11.876,51.541,Spring,2025,Brachwitz,0.33134328358209,NA
E772,1.03,0.63,NA,7,34,11.876,51.541,Spring,2025,Brachwitz,0.611650485436893,NA
E773,3.38,0.99,NA,10,34.6,11.89,51.515,Spring,2025,Brachwitz,0.292899408284024,NA
E774,3.56,1.44,NA,10,29.2,11.876,51.541,Spring,2025,Brachwitz,0.404494382022472,NA
E775,6.02,1.62,NA,15,29.21,11.876,51.541,Spring,2025,Brachwitz,0.269102990033223,NA
E776,6.68,1.89,NA,12,29.6,11.876,51.541,Spring,2025,Brachwitz,0.282934131736527,NA
E777,2.21,1.31,NA,10,28.6,11.876,51.541,Spring,2025,Brachwitz,0.592760180995475,NA
E778,4.82,2.66,NA,16,26.8,11.876,51.541,Spring,2025,Brachwitz,0.551867219917012,NA
E779,2.15,0.94,NA,7,29,11.876,51.541,Spring,2025,Brachwitz,0.437209302325581,NA
E780,8.84,1.83,NA,17,22,11.876,51.541,Spring,2025,Brachwitz,0.207013574660633,NA
E781,5.3,3.88,NA,12,23.4,11.876,51.541,Spring,2025,Brachwitz,0.732075471698113,NA
E782,7.36,2.51,NA,13,27.4,11.876,51.541,Spring,2025,Brachwitz,0.341032608695652,NA
E783,8.73,3.44,NA,16,25,11.876,51.541,Spring,2025,Brachwitz,0.394043528064147,NA
E784,5.76,2.88,NA,7,28.6,11.876,51.541,Spring,2025,Brachwitz,0.5,NA
E785,5.27,1.54,NA,9,30.2,11.876,51.541,Spring,2025,Brachwitz,0.292220113851992,NA
E786,9.06,4.66,NA,11,30,11.876,51.541,Spring,2025,Brachwitz,0.514348785871965,NA
E787,3.51,0.91,NA,2,33.6,11.876,51.541,Spring,2025,Brachwitz,0.259259259259259,NA
E788,9.03,1.6,NA,12,28.8,11.876,51.541,Spring,2025,Brachwitz,0.17718715393134,NA
E789,5.57,1.79,NA,9,28.6,11.876,51.541,Spring,2025,Brachwitz,0.321364452423698,NA
E790,4.02,2.6,NA,7,29.6,11.876,51.541,Spring,2025,Brachwitz,0.646766169154229,NA
E791,1.78,0.34,NA,9,26.2,11.876,51.541,Spring,2025,Brachwitz,0.191011235955056,NA
E792,4.59,1.05,NA,8,28,11.876,51.541,Spring,2025,Brachwitz,0.228758169934641,NA
E793,4.36,2.12,NA,9,29,11.876,51.541,Spring,2025,Brachwitz,0.486238532110092,NA
E794,2.17,1.07,NA,7,29.2,11.876,51.541,Spring,2025,Brachwitz,0.493087557603687,NA
E795,1.281,0.184,0.538,18,21.4,7.72291,53.77461,Spring,2025,Spiekeroog,0.143637782982045,0.419984387197502
E796,0.564,0.151,0.243,7,13.6,7.7229,53.7746,Spring,2025,Spiekeroog,0.267730496453901,0.430851063829787
E797,0.848,0.116,0.307,16,13.8,7.7229,53.7746,Spring,2025,Spiekeroog,0.136792452830189,0.362028301886792
E798,0.56,0.205,0.333,13,15,7.7229,53.77461,Spring,2025,Spiekeroog,0.366071428571428,0.594642857142857
E799,0.842,0.254,0.429,14,13.6,7.72291,53.77462,Spring,2025,Spiekeroog,0.30166270783848,0.509501187648456
E800,1.008,0.399,0.49,18,14.6,7.72292,53.77463,Spring,2025,Spiekeroog,0.395833333333333,0.486111111111111
E801,1.382,0.8,0.546,16,16.6,7.72292,53.77463,Spring,2025,Spiekeroog,0.578871201157742,0.395079594790159
E802,1.389,0.581,0.474,18,14.8,7.72292,53.77461,Spring,2025,Spiekeroog,0.418286537077034,0.341252699784017
E803,1.168,0.446,0.44,13,17.4,7.72303,53.77461,Spring,2025,Spiekeroog,0.381849315068493,0.376712328767123
E804,1.407,0.751,0.613,18,18,7.72304,53.77461,Spring,2025,Spiekeroog,0.533759772565743,0.435678749111585
E805,1.384,0.74,0.387,13,16,7.72304,53.7746,Spring,2025,Spiekeroog,0.534682080924855,0.279624277456647
E806,1.012,0.476,0.333,15,12.2,7.72304,53.77461,Spring,2025,Spiekeroog,0.470355731225296,0.32905138339921
E807,1.036,0.4,0.422,16,17.4,7.72302,53.7746,Spring,2025,Spiekeroog,0.386100386100386,0.407335907335907
E808,1.502,0.697,0.565,20,21,7.72302,53.77461,Spring,2025,Spiekeroog,0.46404793608522,0.376165113182423
E809,1.636,0.884,0.556,19,18.6,7.72302,53.77461,Spring,2025,Spiekeroog,0.540342298288509,0.339853300733496
E810,1.361,0.681,0.445,14,20,7.72302,53.77462,Spring,2025,Spiekeroog,0.500367376928729,0.3269654665687
E811,1.082,0.27,0.414,18,19.6,7.72301,53.7746,Spring,2025,Spiekeroog,0.249537892791128,0.382624768946396
E812,1.34,0.522,0.434,16,14.4,7.72304,53.7746,Spring,2025,Spiekeroog,0.38955223880597,0.323880597014925
E813,0.87,0.473,0.422,10,15,7.72306,53.7746,Spring,2025,Spiekeroog,0.54367816091954,0.485057471264368
E814,0.61,0.259,0.185,16,29.2,7.7331,53.77104,Spring,2025,Spiekeroog,0.424590163934426,0.30327868852459
E815,0.56,0,0.122,6,34.8,7.73311,53.77104,Spring,2025,Spiekeroog,0,0.217857142857143
E816,1.04,0.186,0.372,15,36.8,7.73312,53.77105,Spring,2025,Spiekeroog,0.178846153846154,0.357692307692308
E817,0.769,0.146,0.259,11,35.8,7.73312,53.77105,Spring,2025,Spiekeroog,0.189856957087126,0.336801040312094
E818,0.661,0.098,0.145,8,30.2,7.73312,53.77104,Spring,2025,Spiekeroog,0.148260211800303,0.219364599092284
E819,0.972,0.219,0.241,16,30.6,7.73312,53.77103,Spring,2025,Spiekeroog,0.225308641975309,0.247942386831276
E820,0.646,0.077,0.208,8,31.2,7.73313,53.77103,Spring,2025,Spiekeroog,0.119195046439628,0.321981424148607
E821,1.344,0.508,0.275,12,30.4,7.73309,53.77104,Spring,2025,Spiekeroog,0.37797619047619,0.204613095238095
E822,0.943,0.339,0.25,15,25.2,7.7331,53.77104,Spring,2025,Spiekeroog,0.35949098621421,0.265111346765642
E823,0.8,0.255,0.32,24,23.4,7.73314,53.77107,Spring,2025,Spiekeroog,0.31875,0.4
E824,1.102,0.362,0.403,24,16.6,7.72269,53.7739,Spring,2025,Spiekeroog,0.328493647912886,0.365698729582577
E825,0.874,0.268,0.352,18,16.6,7.72269,53.7739,Spring,2025,Spiekeroog,0.306636155606407,0.402745995423341
E826,0.671,0.203,0.297,15,15.8,7.72262,53.7739,Spring,2025,Spiekeroog,0.302533532041729,0.442622950819672
E827,1.325,0.748,0.279,5,15.8,7.72265,53.77388,Spring,2025,Spiekeroog,0.564528301886792,0.210566037735849
E828,1.113,0.528,0.27,8,16.6,7.7228,53.77383,Spring,2025,Spiekeroog,0.474393530997305,0.242587601078167
E829,1.208,0.436,0.331,14,17.6,7.72267,53.77391,Spring,2025,Spiekeroog,0.360927152317881,0.274006622516556
E830,0.826,0.528,0.405,10,15.8,7.72265,53.77386,Spring,2025,Spiekeroog,0.639225181598063,0.490314769975787
E831,1.004,0.292,0.325,17,19.2,7.72245,53.77394,Spring,2025,Spiekeroog,0.290836653386454,0.323705179282869
E832,0.805,0.402,0.218,12,20,7.72244,53.774,Spring,2025,Spiekeroog,0.499378881987578,0.270807453416149
E833,0.814,0.253,0.255,12,19,7.72244,53.77399,Spring,2025,Spiekeroog,0.310810810810811,0.313267813267813
E834,1.062,0.291,0.379,19,16.8,7.72241,53.77396,Spring,2025,Spiekeroog,0.274011299435028,0.356873822975518
E835,1.83,0.762,0.605,22,13,7.72248,53.77399,Spring,2025,Spiekeroog,0.416393442622951,0.330601092896175
E836,0.83,0.1,0.274,20,20.2,7.72254,53.77396,Spring,2025,Spiekeroog,0.120481927710843,0.330120481927711
E837,0.589,0.251,0.193,12,15.6,7.72246,53.77399,Spring,2025,Spiekeroog,0.426146010186757,0.3276740237691
E838,0.457,0.137,0.193,10,20.2,7.72247,53.774,Spring,2025,Spiekeroog,0.299781181619256,0.422319474835886
E839,0.49,0.077,0.178,8,19.6,7.72247,53.774,Spring,2025,Spiekeroog,0.157142857142857,0.363265306122449
E840,1.345,0.668,0.36,15,17.2,7.72246,53.7739,Spring,2025,Spiekeroog,0.496654275092937,0.267657992565056
E841,0.883,0.382,0.282,16,17.2,7.72253,53.774,Spring,2025,Spiekeroog,0.432616081540204,0.319365798414496
E842,0.791,0.43,0.316,16,18.2,7.72245,53.77401,Spring,2025,Spiekeroog,0.543615676359039,0.399494310998736
E843,0.821,0.321,0.275,16,19.6,7.72248,53.774,Spring,2025,Spiekeroog,0.390986601705238,0.334957369062119
E844,0.995,0.45,0.339,17,19.8,7.72247,53.774,Spring,2025,Spiekeroog,0.452261306532663,0.34070351758794
E845,0.645,0.27,0.34,14,17.6,7.7224,53.77403,Spring,2025,Spiekeroog,0.418604651162791,0.527131782945737
E846,0.889,0.254,0.266,11,19.2,7.72248,53.774,Spring,2025,Spiekeroog,0.285714285714286,0.299212598425197
E847,0.49,0.196,0.193,10,19,7.72247,53.77398,Spring,2025,Spiekeroog,0.4,0.393877551020408
E848,0.952,0.542,0.262,12,17.2,7.72246,53.77399,Spring,2025,Spiekeroog,0.569327731092437,0.275210084033613
E849,1.493,0.963,0.334,11,16,7.72245,53.774,Spring,2025,Spiekeroog,0.645010046885465,0.223710649698593
E850,1.45,0.851,0.312,11,16.8,7.72248,53.774,Spring,2025,Spiekeroog,0.586896551724138,0.215172413793103
E851,1.038,0.548,0.317,14,16.8,7.72239,53.77397,Spring,2025,Spiekeroog,0.527938342967245,0.305394990366089
E852,1.036,0.457,0.355,14,12,7.72243,53.774,Spring,2025,Spiekeroog,0.441119691119691,0.342664092664093
E853,0.737,0.313,0.255,14,14.6,7.72243,53.774,Spring,2025,Spiekeroog,0.424694708276798,0.345997286295794
E854,1.026,0.4,0.573,11,17,7.72242,53.77403,Spring,2025,Spiekeroog,0.389863547758285,0.558479532163743
E855,1.272,0.666,0.4,14,16.2,7.72248,53.77401,Spring,2025,Spiekeroog,0.523584905660377,0.314465408805031
E856,0.716,0.334,0.301,12,19.4,7.72248,53.77401,Spring,2025,Spiekeroog,0.466480446927374,0.420391061452514
E857,1.914,0.36,0.663,18,10.8,7.72254,53.77395,Spring,2025,Spiekeroog,0.188087774294671,0.346394984326019
E858,1.456,0.495,0.579,29,11.4,7.72252,53.77395,Spring,2025,Spiekeroog,0.339972527472527,0.397664835164835
